Card ID,Title,Card Type,Owner User ID,Owner Name,Page,Page ID,Last Modified Date/Time,Locked,Description,Dataset ID,Dataset Name,Page Type,Parent Page ID,_BATCH_ID_,_BATCH_LAST_RUN_
801866150,Mins Streamed by Vertical - YTD,kpi,2108468806,Charles Cooper,Content,416732207,2025-01-08 19:55:16,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
802095456,YTD FloCollege Bookings,kpi,1211402655,Adair Lyden,2025 RAQ Goal Attainment,1733595661,2025-03-26 20:55:03,false,,f76ad7eb-0de1-4b37-968c-3812aac6d321,PROD | RAQ Bookings Snapshot,page,,1.0,2026-06-16 18:49:38
802151943,Signups by Last Platform,kpi,1501567905,Matthew Murman,Signups by Platform,1790164229,2025-04-29 14:27:47,false,,5a5aa1a3-a806-4d09-98b2-37b24d8ab73d,RAW_last_device_signups,page,,1.0,2026-06-16 18:49:38
802584358,WebRTC Max Concurrent Streams Feb 2026 Ad Hoc,kpi,363283542,Matthew Williams,Favorites,'-100003,2026-02-03 15:32:51,false,NGSP Only Events for Feb 2026. For estimating max concurrent streams to inform WeBRTC scaling.,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
802584358,WebRTC Max Concurrent Streams Feb 2026 Ad Hoc,kpi,363283542,Matthew Williams,Matthew Williams' Sandbox,1872394417,2026-02-03 15:32:51,false,NGSP Only Events for Feb 2026. For estimating max concurrent streams to inform WeBRTC scaling.,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
802627527,Subs by Day by Stage,kpi,,,Customer Service - Forecast,1540293280,2024-06-10 20:33:25,true,,6de9cb01-5e08-404e-976a-db087c2363ec,RAW_daily_cs_event_forecast,page,,1.0,2026-06-16 18:49:38
802895801,Avg  Streaming Incident Resolution Time (hrs),kpi,959020289,LJ Helbig,MTTR / MTTM,488134852,2026-04-03 19:23:36,false,"Incudes incident types: Audio Impaired, Video Impaired, Stream Unpublished, Internet issues, Producer Issues, NGSP Issue, On-Site Hardware Issues, Graphics/Scoring
",1f480b52-526d-4d13-85bc-bf0e9c36fe48,PROD | Rootly Incidents,page,,1.0,2026-06-16 18:49:38
803653268,No. Of Dataflows,kpi,,,DEP - Instance Governance Dashboard,1980542345,2023-07-20 17:04:11,false,Total Number of dataflows on the instance. ,9af93eb1-cbf0-4a69-80b0-d7ef1c802713,PROD | Dataset for Instance Governance Dashboard App,page,,1.0,2026-06-16 18:49:38
803845873,PROD | SLT Price Change Metrics,kpi,2108468806,Charles Cooper,DEP Weekly SLT Metrics - Price Change (Pay Page),1521040689,2026-01-22 21:19:51,false,,862d2e8e-35b6-4483-a4e8-374f628f07a6,PROD | SLT Price Change - Pay/Plans Page,page,,1.0,2026-06-16 18:49:38
803935978,"Matthew Murman's Notebook Jan 14, 2025",Text,1501567905,Matthew Murman,Murman Sandbox,847630105,2025-01-14 17:27:47,false,,,,page,,1.0,2026-06-16 18:49:38
804193430,Video Views - YoY,kpi,2108468806,Charles Cooper,Social Media - Post Performance,1500426147,2025-02-05 15:24:22,true,,ec21ee3b-3bf5-44ed-9c58-dac3e4acd2e2,Social Media Post Metrics,page,,1.0,2026-06-16 18:49:38
804651553,Content Type PV Distribution,kpi,2108468806,Charles Cooper,2023 Evergreen Content,1251796690,2024-06-29 03:07:45,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
805288767,% Difference POC,kpi,,,Orphan,,2025-03-11 16:29:16,true,,6e98e449-3773-4635-bedf-cd86c1388310,DEP | Funnel Agg,,,1.0,2026-06-16 18:49:38
805367061,Completion Rate Over Time - Bot Traffic Removed,kpi,2108468806,Charles Cooper,Milesplit - Funnel,988437241,2024-04-24 14:42:57,false,,280b09c8-b458-45c6-8455-79d1c8cb68be,PROD |MileSplit Funnel,page,,1.0,2026-06-16 18:49:38
806641529,Lost/Cancelled from Booked by Vertical,kpi,1211402655,Adair Lyden,Orphan,,2023-03-21 19:08:25,false,,9d27c360-f40b-4cd2-81ed-ac4b4120a329,DEP | Salesforce Field History,,,1.0,2026-06-16 18:49:38
806914638,Impressions - YouTube,kpi,2108468806,Charles Cooper,Social Media - Profile Performance Report,610788130,2023-10-23 21:09:52,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,page,,1.0,2026-06-16 18:49:38
807131821,Event Viewership,kpi,959020289,LJ Helbig,FSM - Dashboard,2070020118,2024-06-29 03:07:53,false,Week Start on Mon,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
807308351,PROD | Forecast Agg - 6X6,kpi,2108468806,Charles Cooper,November 2023 KPIs,1755034743,2023-12-19 23:27:18,false,,cdd078a2-f72f-42a2-bdf4-b3fe07dadaa4,PROD | Forecast Agg - 2023,page,,1.0,2026-06-16 18:49:38
807502793,Organic Search Signups to Total,kpi,2108468806,Charles Cooper,"DEP - Signups from Organic Search, Social, Direct",1705927599,2025-03-11 16:29:18,false,,6e98e449-3773-4635-bedf-cd86c1388310,DEP | Funnel Agg,page,,1.0,2026-06-16 18:49:38
807858148,YoY:,kpi,2108468806,Charles Cooper,Cooper's Graveyard,1041268148,2024-02-20 23:22:05,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
808636934,% Feeds with Ads,kpi,1501567905,Matthew Murman,Ad Sales Revenue Report,79364444,2024-10-28 20:50:45,true,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
808662707,'- Daily Pacing,kpi,2108468806,Charles Cooper,College Sub KPIs,93857566,2026-04-01 15:12:52,false,,5ddd2e8f-b50e-4aee-87ae-3ca1bada598f,PROD | Monthly New Cash Pacing - 2025,dataappview,1037203632,1.0,2026-06-16 18:49:38
809480277,YouTube Channel - Engagement Rate by Week,kpi,2108468806,Charles Cooper,2026 Studio Shows Goal,512165335,2025-06-27 14:26:04,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,page,,1.0,2026-06-16 18:49:38
809946546,REDFAST SIGNUPS +,kpi,,,Sam's Sandbox,1556838856,2025-02-21 16:18:38,false,Source and Medium are always the same for Redfast campaigns,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,page,,1.0,2026-06-16 18:49:38
810173923,"Matthew Murman's Notebook Feb 19, 2025",Text,1501567905,Matthew Murman,ECA Change,581102345,2025-02-19 14:57:47,false,,,,page,,1.0,2026-06-16 18:49:38
810590110,Referral Visits YoY,kpi,2108468806,Charles Cooper,Content - Referral,73931276,2024-04-03 13:41:28,false,,fe94f4e4-1d7b-41d4-894e-a096d8517c98,Content Visits,page,,1.0,2026-06-16 18:49:38
811289390,FloBaseball,kpi,674916250,Kevin Sander,Overview,'-100000,2023-03-28 15:17:11,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
812018783,Renewal Yearly Cash vs Forecast,kpi,1501567905,Matthew Murman,Overview,'-100000,2026-02-04 21:00:58,false,,6cf00e26-3b25-433d-aa5e-c441437ab70d,PROD | Forecast Agg - 2026 - CEO,page,,1.0,2026-06-16 18:49:38
812030476,Display Revenue,kpi,2108468806,Charles Cooper,Ad Sales Reporting - MTD,189039328,2026-06-01 15:20:54,false,,487b5684-a2ba-4708-9e91-e416c198319b,raw_gam_spring_granular,page,,1.0,2026-06-16 18:49:38
812258968,Duplicate of Monthly Renewal Rate,kpi,1501567905,Matthew Murman,Vertical Performance,1737045352,2024-10-28 20:50:55,true,,378d629c-27f6-4855-bbe5-427d1e39ea43,PROD | Subscription Period Agg,dataappview,2053177686,1.0,2026-06-16 18:49:38
813029495,PROD | AHL Viewing Habits,kpi,2108468806,Charles Cooper,Overview,'-100000,2025-01-13 23:48:17,false,,4c6dfc83-bc8c-40ee-b590-5af6b8f377e5,PROD | AHL Viewing Habits,page,,1.0,2026-06-16 18:49:38
813091603,Signups,kpi,1501567905,Matthew Murman,Vertical Performance,85377071,2024-10-28 20:54:55,true,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,dataappview,421272245,1.0,2026-06-16 18:49:38
813339201,Gross Viewership vs. Forecast by Vertical,kpi,2108468806,Charles Cooper,Event Deep Dive (SLT Deck),687859775,2024-06-03 13:28:54,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
813741071,Coupon Metadata,kpi,1501567905,Matthew Murman,Marketing Coupons,1829462368,2026-05-05 20:13:02,false,,c570c32e-3feb-47b0-9886-0eb695d2ede7,PROD | Coupons,page,,1.0,2026-06-16 18:49:38
813865766,GA3 vs GA4 Sessions,kpi,,,Overview,'-100000,2024-01-18 22:02:49,false,,1ff8b1f0-87a3-42fb-807b-82e5a083b6f7,PROD | GA3 vs GA4,page,,1.0,2026-06-16 18:49:38
813886910,Streaming | Level,kpi,959020289,LJ Helbig,Orphan,,2024-09-02 14:57:37,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,,,1.0,2026-06-16 18:49:38
814100800,Total Views,kpi,2108468806,Charles Cooper,2026 Studio Shows Goal,512165335,2025-02-04 19:45:44,false,,e9696fcd-06ab-4e50-b7be-8391364ef2dc,PROD | Studio Show Goals,page,,1.0,2026-06-16 18:49:38
814122760,This Quarter's Attainment - Aggregate,kpi,1937727018,Emi Boles,2026 RAQ Bookings,1384366194,2026-04-01 13:39:31,false,,2be8f1a2-8f83-4e1a-bd9a-d2376f918004,PROD | 2026 RAQ Quota Attainment,page,,1.0,2026-06-16 18:49:38
814224762,Signups YoY,kpi,"1279577517,1501567905","Group | Analytics Team,Matthew Murman",Shared,'-100002,2023-04-06 13:45:43,true,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
814224762,Signups YoY,kpi,"1279577517,1501567905","Group | Analytics Team,Matthew Murman",Signups,33113673,2023-04-06 13:45:43,true,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
814231364,This Quarter's Quota Attainment - (2026 Goal),kpi,1211402655,Adair Lyden,2025 RAQ Goal Attainment,1733595661,2025-03-26 19:52:03,false,,89d385d2-ff23-4f74-b6ef-cd9404573733,PROD | RAQ 2025 Quota Attainment ,page,,1.0,2026-06-16 18:49:38
814443819,Paid Marketing Attribution by Device Type (Oct 1 - 29 2023),kpi,2108468806,Charles Cooper,Shared,'-100002,2023-12-01 20:48:57,false,,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,page,,1.0,2026-06-16 18:49:38
814443819,Paid Marketing Attribution by Device Type (Oct 1 - 29 2023),kpi,2108468806,Charles Cooper,DEP - Sergio's Sandbox,1546923546,2023-12-01 20:48:57,false,,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,page,,1.0,2026-06-16 18:49:38
814664496,"Joe Brown's Notebook Feb 28, 2023",Text,,,Joe's Cash Dash,513673340,2024-10-24 21:09:25,false,,,,page,,1.0,2026-06-16 18:49:38
814716151,"Matthew Murman's Notebook Oct 31, 2024",Text,1501567905,Matthew Murman,BI Only,552224885,2026-02-23 14:41:07,false,,,,page,,1.0,2026-06-16 18:49:38
815044822,Pageviews by Site,kpi,2108468806,Charles Cooper,2024 End of Year Recap,29670934,2024-12-05 22:18:21,false,,9940af90-6896-459a-b95d-6df2cff0fefa,PROD | Fact Activity,page,,1.0,2026-06-16 18:49:38
815876201,Actual,kpi,1501567905,Matthew Murman,DEP - Video Impressions,202806212,2023-01-31 22:31:54,true,,fc0b7a49-096a-40b2-996f-50552c1af44d,PROD | Video Ad Goals,page,,1.0,2026-06-16 18:49:38
816175511,Daily Uniques by Site - Subs,kpi,2108468806,Charles Cooper,Event Deep Dive (SLT Deck),687859775,2024-06-29 03:07:38,false,,9940af90-6896-459a-b95d-6df2cff0fefa,PROD | Fact Activity,page,,1.0,2026-06-16 18:49:38
816359516,Impressions - Twitter,kpi,2108468806,Charles Cooper,Social Media - Profile Performance Report,610788130,2023-10-23 22:16:25,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,page,,1.0,2026-06-16 18:49:38
816413072,Unique Views - Comparison Time Period,kpi,2108468806,Charles Cooper,DRAFT - Site Content Pacing,544025396,2024-09-23 23:01:49,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
816413072,Unique Views - Comparison Time Period,kpi,2108468806,Charles Cooper,Site Content Pacing,167680689,2024-09-23 23:01:49,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,dataappview,272929565,1.0,2026-06-16 18:49:38
816481308,Breakdown by Vertical,kpi,959020289,LJ Helbig,FSM - Dashboard,2070020118,2025-01-20 20:30:16,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,page,,1.0,2026-06-16 18:49:38
816870704,Signup Page Visitors,kpi,1800378209,Karen O'Brien,Orphan,,2026-06-02 17:28:26,false,YoY,378d629c-27f6-4855-bbe5-427d1e39ea43,PROD | Subscription Period Agg,,,1.0,2026-06-16 18:49:38
817820471,"Adair Lyden's Notebook Dec 28, 2023",Text,2108468806,Charles Cooper,Global Partnerships Season Close Out v2,1321526965,2024-07-29 19:38:45,false,,,,page,,1.0,2026-06-16 18:49:38
818053810,Cancellation Reason,kpi,1501567905,Matthew Murman,Cancellation Survey,2117903067,2024-10-28 20:50:50,true,,2fdc1692-018b-4446-a8a4-4d01095d046c,FED | Cancellation Survey,page,,1.0,2026-06-16 18:49:38
818068591,FloSports-igniteblack.png,document,1800378209,Karen O'Brien,Y1 (Cash),2048325916,2026-05-30 14:05:26,false,FloSports-igniteblack.png,,,dataappview,1394525097,1.0,2026-06-16 18:49:38
818181219,2023 NHL Draft Content,kpi,2108468806,Charles Cooper,Orphan,,2023-07-15 21:56:36,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,,,1.0,2026-06-16 18:49:38
818245243,Period Over Period,kpi,2108468806,Charles Cooper,Rights Deep Dive (COOPER DRAFT),400613719,2025-09-02 19:29:46,false,,a08c1751-93cc-4f66-8750-7b3ee2e4da66,PROD | Post Mortem Agg,page,,1.0,2026-06-16 18:49:38
818245243,Period Over Period,kpi,2108468806,Charles Cooper,Rights Deep Dive,736625829,2025-09-02 19:29:46,false,,a08c1751-93cc-4f66-8750-7b3ee2e4da66,PROD | Post Mortem Agg,dataappview,833943011,1.0,2026-06-16 18:49:38
818869703,2022 Grassroots Content List,kpi,2108468806,Charles Cooper,Overview,'-100000,2023-07-19 17:29:23,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
818883050,Cost of Sales (Department),kpi,1501567905,Matthew Murman,Month End Reporting,421836926,2024-10-28 20:50:53,true,,af3351b8-9f42-464c-b3bd-6cf1f0850993,PROD | Netsuite - Forecasts vs Actuals,page,,1.0,2026-06-16 18:49:38
819096906,YTD Attainment - Aggregate,kpi,1937727018,Emi Boles,2026 RAQ Bookings,1384366194,2026-01-26 22:46:23,false,,2be8f1a2-8f83-4e1a-bd9a-d2376f918004,PROD | 2026 RAQ Quota Attainment,page,,1.0,2026-06-16 18:49:38
819362704,LR - Rolling Forecast vs Actuals,kpi,,,DEP - LR Dash,63865080,2024-03-01 18:41:32,false,,7ccfc109-6432-4710-8883-f3c73a2958b3,PROD | Event Agg - Salesforce,page,,1.0,2026-06-16 18:49:38
819679817,Duplicates,kpi,363283542,Matthew Williams,Orphan,,2025-10-14 16:48:36,false,"DUPLICATES
Shows the number of DataSets and DataFlows that share duplicate names in your instance. Consider deleting unused or duplicate DataSets and DataFlows and cleaning up your naming convention.

Drill to view the details of each DataSet or DataFlow.",0394ba99-b00f-40ac-b4bb-2e8b0ad00426,DomoStats - DataFlows DataSets People and Health,,,1.0,2026-06-16 18:49:38
819685221,Condensed Funnel Test,kpi,,,Joe's Cards,894966743,2024-10-24 21:09:25,false,,74821a25-e944-4c64-8179-abef2fc28bd4,PROD | Funnel V3,page,,1.0,2026-06-16 18:49:38
819953297,Varsity Real Net 22-23,kpi,,,Joe's Cash Dash,513673340,2024-10-24 21:09:25,false,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
821053026,Renewal Cash vs Forecast,kpi,1501567905,Matthew Murman,DEP - Exec Dashboard - 2024,753739662,2024-11-14 20:21:22,true,,14a77f57-8bfc-4c2a-9559-e30c3fd74e10,PROD | Forecast Agg - 2024,page,,1.0,2026-06-16 18:49:38
821312119,2023 Film Series,kpi,2108468806,Charles Cooper,FloFilms Series Deep Dive,1820018468,2024-01-24 22:25:55,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
821569586,CVR,kpi,1501567905,Matthew Murman,Overview,'-100000,2025-11-26 20:53:24,false,,924b3539-97d3-4731-bc0b-738cf3f63610,KPI | SLT Weekly Signups,page,,1.0,2026-06-16 18:49:38
821770431,Last Successful Update,kpi,1501567905,Matthew Murman,Accounting,1746055438,2023-03-06 22:47:42,true,,a0e3dd16-894f-4c1e-ab68-b7ca931863a5,DomoStats - DataSet and DataFlow History with DataSet Names and Owners,page,,1.0,2026-06-16 18:49:38
822772226,Social Media Engagements vs Goal,kpi,2108468806,Charles Cooper,2025 Content Goals by Vertical,972153386,2025-02-26 16:54:51,false,,b8b43b58-7b5c-4e69-8c1b-cc4738f067ff,PROD | 2025 Content Goals,page,,1.0,2026-06-16 18:49:38
823465044,'- Total Cash - Forecast,kpi,2108468806,Charles Cooper,College Sub KPIs,93857566,2026-04-01 15:12:41,false,,d664e392-3c5d-4929-8136-2b315d9a0c31,PROD | Forecast Agg - 2026 - SLT,dataappview,1037203632,1.0,2026-06-16 18:49:38
823713452,Marketing Channel Attribution - With Month and Year - Vertical Agnostic,kpi,,,Marketing Channel Attribution Tables,843932961,2024-04-01 18:18:41,false,,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,page,,1.0,2026-06-16 18:49:38
823948158,Unique Content Viewers: By Quarter,kpi,2108468806,Charles Cooper,Unique Content Viewers,1675042146,2024-03-15 03:12:42,false,,ec305714-8cb2-4830-a8c9-6a806a658e24,PROD Content User Counts,page,,1.0,2026-06-16 18:49:38
824384433,Video Watched Rates by,kpi,,,DEP - Connected TV ,892846847,2025-04-21 16:08:30,false,,3c4d87ef-75ab-4d19-86f6-2c9293b76127,DEP Prod Connected TV Agg,page,,1.0,2026-06-16 18:49:38
824384433,Video Watched Rates by,kpi,,,Overview,'-100000,2025-04-21 16:08:30,false,,3c4d87ef-75ab-4d19-86f6-2c9293b76127,DEP Prod Connected TV Agg,page,,1.0,2026-06-16 18:49:38
824482099,Duplicate of Events This Year,kpi,2108468806,Charles Cooper,Orphan,,2023-06-19 14:53:47,true,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,,,1.0,2026-06-16 18:49:38
825236433,Duplicate of Event Table of Contents,kpi,1800378209,Karen O'Brien,Total Views TEST,1869737444,2025-10-31 14:28:14,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
825335863,Top Connectors by Department,kpi,363283542,Matthew Williams,Orphan,,2025-10-14 16:48:41,false,"TOP CONNECTORS BY DEPARTMENT
Displays the number of DataSets each department has created, grouped by DataSet type.",7494d130-1524-42a2-8e9e-35284929626a,DomoStats - DataSets with Owners,,,1.0,2026-06-16 18:49:38
825391579,Bridge to Plan,kpi,2108468806,Charles Cooper,Intra Month and Year Pacing,1848031483,2025-04-02 15:27:21,false,,fa834d8e-52ec-498f-b23d-f674fc9989da,PROD | INTRA YEAR SIGNUPS INVERSE,page,,1.0,2026-06-16 18:49:38
825409880,Varsity Net Payment,kpi,2108468806,Charles Cooper,DEP - Varsity UK Data,1713215782,2024-03-18 21:50:55,false,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
825666286,Items to Fix by Schedule,kpi,,,DEP - DomoStats DataSets and DataFlows App,468588583,2023-07-20 14:56:48,false,"ITEMS TO FIX BY SCHEDULE
Displays the number of DataSets and DataFlows for a given schedule type overlaid by the number of those items that created an ""ERROR"", ""INVALID"", ""NOT_RUNNABLE"", ""CANCELLED"", ""FAILED"", or ""REJECTED"" status when last run.",4cfcbacf-2888-4982-946b-3c4e20029374,DomoStats - DataFlows DataSets People and Health,page,,1.0,2026-06-16 18:49:38
825807007,Q2,kpi,2108468806,Charles Cooper,2026 Content Goals,1353939742,2026-02-04 02:01:45,false,,b838d032-db56-4a55-bab4-161e02021c2b,2026 Content Goals,page,,1.0,2026-06-16 18:49:38
827091051,Duplicate of Annual Eligible Renewal Base,kpi,1800378209,Karen O'Brien,Orphan,,2026-05-30 12:49:47,false,YoY,bc8125a1-bd7f-4173-9fb7-66cb0a56de07,PROD I Sub Period Agg - Capped,,,1.0,2026-06-16 18:49:38
828568265,Untagged/Unknown -,kpi,2108468806,Charles Cooper,MileSplit Unique Views by Page Types,1503776539,2024-05-10 20:50:12,false,,ca80c248-1270-4557-a49b-944225e86a04,DEP - Milesplit Daily Uniques by Event Type,page,,1.0,2026-06-16 18:49:38
829675583,YTD FloCollege Bookings,kpi,1937727018,Emi Boles,2026 RAQ Bookings,1384366194,2026-01-27 15:02:33,false,,f76ad7eb-0de1-4b37-968c-3812aac6d321,PROD | RAQ Bookings Snapshot,page,,1.0,2026-06-16 18:49:38
830094677,Active Sub Watch Rate,kpi,1501567905,Matthew Murman,Event Deep Dive (SLT Deck),687859775,2023-04-17 15:12:17,true,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
830100544,Active Subscriptions,kpi,1279577517,Group | Analytics Team,Shared,'-100002,2025-08-18 20:05:45,true,,1998dd71-15fe-4cea-a6c5-e4432774f943,PROD | Active Subscriptions,page,,1.0,2026-06-16 18:49:38
830100544,Active Subscriptions,kpi,1279577517,Group | Analytics Team,Active Subscriptions,1470553562,2025-08-18 20:05:45,true,,1998dd71-15fe-4cea-a6c5-e4432774f943,PROD | Active Subscriptions,page,,1.0,2026-06-16 18:49:38
830108685,Dispute Status,kpi,1501567905,Matthew Murman,Disputes,467327436,2024-10-28 20:50:54,true,,8e2f2efc-c9d6-4b1a-9657-53c9446bf2bd,RAW_dispute_with_cases,page,,1.0,2026-06-16 18:49:38
830556650,Growth Initiative by Revenue,kpi,,,DEP - 2025 Growth Incrementality,779832640,2025-07-28 13:48:24,false,,bc272850-1281-4b46-a9ac-52f8ea00598b,PROD | Growth Incrementality Data,page,,1.0,2026-06-16 18:49:38
830840573,CCHA - Unique Viewership 23-24 Season,kpi,2108468806,Charles Cooper,2024 Hockey Performance,469684393,2024-04-17 18:42:21,false,,89604f30-f3a5-45cc-896b-0ecec9b65fc4,PROD | Viewer Agg,page,,1.0,2026-06-16 18:49:38
831284440,Net Followers YoY -,kpi,2108468806,Charles Cooper,Exec Summary - Social Media,114576837,2024-05-08 16:19:24,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,page,,1.0,2026-06-16 18:49:38
831399687,Accounts -  Filter,kpi,2108468806,Charles Cooper,Milesplit Social Media Pacing,1459631347,2025-03-14 15:08:13,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,dataappview,272929565,1.0,2026-06-16 18:49:38
832496229,Quick Year Filter,kpi,1501567905,Matthew Murman,Vertical Performance,798993707,2024-10-28 20:54:50,true,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
832874728,PROD | Attribution,kpi,899875542,Mike Ryan,Orphan,,2025-11-10 16:30:50,false,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,,,1.0,2026-06-16 18:49:38
833062424,Signups - Prior Year,kpi,1501567905,Matthew Murman,DEP - Exec Dashboard - 2023,558104733,2023-05-17 15:12:54,true,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
833272155,(Relative) Week Filter,kpi,1501567905,Matthew Murman,Cyon's Dashboard,1361202046,2024-10-28 20:50:46,true,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
833383121,GA - Users by Site,kpi,"1279577517,1501567905","Group | Analytics Team,Matthew Murman",Shared,'-100002,2022-09-20 19:55:11,true,,472a6630-08fd-4168-b1b1-e9de8158c532,PROD | GA Metrics,page,,1.0,2026-06-16 18:49:38
833408346,Net Follower Growth - By Vertical,kpi,2108468806,Charles Cooper,Social Media - Profile Performance Report,610788130,2024-02-05 16:05:08,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,page,,1.0,2026-06-16 18:49:38
833488374,YoY:,kpi,2108468806,Charles Cooper,Content,416732207,2024-02-20 23:25:27,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
833938325,"VODs (Includes Replays, Films, and Editorial)",kpi,2108468806,Charles Cooper,2024 End of Year Recap,29670934,2025-01-08 16:32:23,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
835229077,This Quarter's Attainment - Aggregate,kpi,1211402655,Adair Lyden,2024 RAQ Goal Attainment,2091056791,2024-07-15 14:59:28,false,,2785fbb1-b514-438c-ac4b-7307fcfed123,PROD | RAQ 2024 Quota Attainment,page,,1.0,2026-06-16 18:49:38
835436630,Test Card LG,kpi,943677273,LoriAnn Giron,LGs,656304681,2025-12-11 16:26:31,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,page,,1.0,2026-06-16 18:49:38
835583367,Rights Contract Historicals,kpi,,,DEP - Sergio's Sandbox,1546923546,2024-04-01 18:18:41,false,,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,page,,1.0,2026-06-16 18:49:38
835726719,Subscribers - Percentages,kpi,2108468806,Charles Cooper,Subscribers,1976734899,2025-02-07 01:02:56,false,,f73c065a-bd04-4b12-9481-95419cd5c6bf,INT | KPI Sheet - Subscribers,dataappview,1822912520,1.0,2026-06-16 18:49:38
836550965,RAQ Rights Landscape by Vertical,kpi,2138786980,Daniel Everett,Orphan,,2023-12-29 16:59:24,false,,886ed73f-27d6-418c-b1a4-7e08a2f58ae0,TEST | RAQ Rights Landscape,,,1.0,2026-06-16 18:49:38
836607029,By Contract -,kpi,1501567905,Matthew Murman,Event Deep Dive (SLT Deck),687859775,2024-10-28 20:50:50,true,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
836789815,Cloud Spend by Load Metric,kpi,,,Cloud Spend - Deep Dive,1604614627,2024-11-27 18:20:41,false,,57e334ca-315a-4916-9227-01a8dcdf5dac,PROD | Cloud Spend - Unit Economics,page,,1.0,2026-06-16 18:49:38
836931765,Report Type Filter,kpi,2108468806,Charles Cooper,Social Media Monetization,1001647609,2024-05-13 19:57:53,false,,08c3c5e6-2d56-442f-8523-03359c311995,Daily and Bonus Social Revenue Reports,page,,1.0,2026-06-16 18:49:38
